Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Side_is_left,Label
30.578292230617592,63.926948318334006,174.27199094544076,166.87887638760077,79.2667993500677,90.0,90.0,90.0,90.0,90.0,1,Push Ups
51.03728428600176,2.673154357579651,176.50744288640462,160.55444659577165,178.2123844913135,90.0,90.0,90.0,-90.0,-90.0,1,Pull ups
19.699587894257697,24.47350490261949,179.162698228319,179.66318128196326,178.10185434876266,90.0,90.0,-90.0,-90.0,-90.0,1,Squats
1.9448365553698908,47.79214991613061,82.71369649806984,101.01012593076732,138.97395219812066,90.0,90.0,90.0,90.0,90.0,1,Russian twists
84.44797310688185,171.7582388516235,174.84066821789918,177.04511225261814,89.08062568587748,90.0,90.0,90.0,90.0,90.0,1,No Exercise
52.74442805197548,69.38601555059114,172.57588185403972,138.75414897673727,70.37530168014871,90.0,90.0,90.0,90.0,90.0,1,Push Ups
56.95352726031772,153.92914268524314,165.85181251608572,173.14799311566566,107.262873432405,90.0,90.0,90.0,90.0,90.0,1,Push Ups
26.833817892013244,153.27195904922968,166.4436583933497,146.1356028200048,76.48261237404789,90.0,90.0,90.0,90.0,90.0,1,Push Ups
60.03574558716248,174.84062331991413,166.55048907311263,45.63318808886584,7.325477831652742,90.0,90.0,90.0,90.0,90.0,1,Push Ups
94.70491328938472,174.88209140145997,176.11443441109523,171.9409007922843,85.30179575860168,90.0,90.0,90.0,90.0,90.0,1,No Exercise
12.918357409116688,66.98778219665094,174.82227778825558,141.46630232097937,53.86519063190784,90.0,90.0,90.0,90.0,90.0,1,Push Ups
80.38717091120265,175.3578835602929,172.63338988542998,173.6327999151001,92.85567105480229,90.0,90.0,90.0,90.0,90.0,1,No Exercise
39.38230638059588,127.87060518263112,119.03869398962678,35.05439177508815,83.61210433512471,90.0,90.0,90.0,90.0,90.0,1,Push Ups
10.62422494419184,64.73078486530923,60.48618517959449,78.78783530279921,141.54295748168204,90.0,90.0,90.0,90.0,90.0,1,Russian twists
164.60294395572197,178.90066269649245,176.5922947574192,165.28507823969363,35.244334356349995,90.0,90.0,90.0,90.0,90.0,1,Push Ups
178.71508968679032,172.59615933352703,17.513898111814637,13.112936320820609,9.802552278350037,90.0,90.0,90.0,90.0,90.0,1,Squats
85.08563598675961,81.7351262387117,179.75891844087923,179.6520652685029,178.55494975921582,90.0,90.0,90.0,90.0,90.0,1,Pull ups
24.13925763736204,9.10010894026798,171.36936423266334,176.4624296821635,163.60588347662096,90.0,90.0,90.0,90.0,90.0,1,Pull ups
4.883583822066922,39.19919778103999,77.35840368091077,87.01824301071014,165.73037777372895,90.0,90.0,90.0,90.0,90.0,1,Squats
159.64887196313146,164.56517466688237,176.6824116120097,177.21456076912435,173.93201728255545,90.0,90.0,90.0,90.0,90.0,1,Pull ups
18.924410367191,160.50953918563738,172.85786226999008,152.76015272819788,116.6160854099834,90.0,90.0,90.0,90.0,90.0,1,Push Ups
24.25798589398905,19.95065441633398,176.89901201195335,178.47097517712007,179.81141233913175,90.0,90.0,-90.0,-90.0,-90.0,1,Squats
52.62493142355342,114.48339369863756,151.71798312784696,177.72741730352814,112.06783931325646,90.0,90.0,90.0,90.0,90.0,1,Push Ups
1.0362115078623133,85.90977440702034,177.89190923129274,153.83169703537516,73.3956240389566,90.0,90.0,90.0,90.0,90.0,1,Push Ups
106.93136764854644,172.53685091903782,170.5110109733387,177.09012053963173,172.558033973877,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
92.53387446293924,177.931811944589,177.5059973587171,171.7643988711598,88.31530113458804,90.0,90.0,90.0,90.0,90.0,1,No Exercise
13.245511708655204,49.11807713745229,39.99582520042937,69.90094184162052,133.40901755488483,90.0,90.0,90.0,90.0,90.0,1,Russian twists
93.7181496784727,172.6390563248596,172.36495731794764,172.97653566224548,89.29723924858726,90.0,90.0,90.0,90.0,90.0,1,No Exercise
5.330350277270754,35.06925345074937,152.58659566697227,150.2257336553759,173.19510081362708,90.0,90.0,90.0,90.0,90.0,1,Squats
95.07642386024212,179.43001777936215,173.91626638453033,173.6344673678339,92.73158806078834,90.0,90.0,90.0,90.0,90.0,1,No Exercise
39.59124904629506,160.07922031340289,178.9315772064911,170.8434080838479,172.63697958350784,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
2.430800871747645,76.95565042128717,36.50400121734006,54.86791852501125,148.9461774401031,90.0,90.0,90.0,90.0,90.0,1,Russian twists
96.61928851800944,172.22078277204815,176.06698559602268,179.28399235900469,94.31874720316816,90.0,90.0,90.0,90.0,90.0,1,No Exercise
8.63640045447237,4.414991287067892,173.31428747535216,170.53686134861186,174.4080863809612,90.0,90.0,90.0,90.0,90.0,1,Squats
